du_an,price_VND,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,category,Đường,Phường,Quận
,4.95,,22.8,217.11,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Đống Mác,Quận Hai Bà Trưng
,8.6,,45.0,191.11,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,7.25,,38.0,190.79,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,8.9,,46.0,193.48,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Yên Phụ,Phường Yên Phụ,Quận Tây Hồ
,7.5,,37.0,202.7,0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Láng Hạ,Quận Đống Đa
,6.9,,32.0,215.62,0,5.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Đại Kim,Quận Hoàng Mai
,3.5,,33.0,106.06,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Không rõ,NhaDat,Đường Thanh Lãm,Phường Phú Lãm,Quận Hà Đông
,11.0,,50.0,220.0,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,6.7,,42.0,159.52,4.0,5.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,0.65,,22.0,29.55,0,10.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,Đường Giải Phóng,Phường Đồng Tâm,Quận Hai Bà Trưng
,7.4,,47.0,157.45,0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,3.6,,37.0,97.3,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Mai Động,Quận Hoàng Mai
,5.68,,25.0,227.2,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Thanh Nhàn,Quận Hai Bà Trưng
,4.8,,33.0,145.45,0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
,3.62,,14.0,258.57,0,2.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,5.7,,35.0,162.86,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Văn Tiến Dũng,Phường Phúc Diễn,Quận Bắc Từ Liêm
,13.8,,58.0,237.93,5.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Nội thất cao cấp,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,3.4,,30.0,113.33,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Cao Lỗ,,
,6.4,,36.0,177.78,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Hồ Tùng Mậu,Phường Mai Dịch,Quận Cầu Giấy
,11.2,,40.0,280.0,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,Đường Nguyễn Hoàng Tôn,Phường Xuân La,Quận Tây Hồ
,8.0,,30.0,266.67,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,8.86,,34.0,260.59,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Khương Đình,Quận Thanh Xuân
,8.8,,50.0,176.0,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
,9.0,,50.0,180.0,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Nguyễn Khánh Toàn,Phường Quan Hoa,Quận Cầu Giấy
,4.2,,32.0,131.25,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,,Phường Dương Nội,Quận Hà Đông
,8.0,,30.0,266.67,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Không rõ,NhaDat,Đường Lạc Long Quân,Phường Nghĩa Đô,Quận Cầu Giấy
,7.6,,41.0,185.37,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,6.95,,51.0,136.27,0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,7.3,,38.0,192.11,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,3.75,,23.0,163.04,3.0,2.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Hàng Bột,Quận Đống Đa
,11.5,,35.0,328.57,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Không rõ,NhaDat,,Phường Hàng Bột,Quận Đống Đa
,6.3,,42.0,150.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Thanh Lương,Quận Hai Bà Trưng
,6.8,,40.0,170.0,0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Đại Kim,Quận Hoàng Mai
,5.5,,35.0,157.14,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Phú Lương,Quận Hà Đông
,5.75,,27.0,212.96,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Quan Hoa,Quận Cầu Giấy
,2.65,,32.0,82.81,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Phượng Bãi,Phường Biên Giang,Quận Hà Đông
,2.98,,24.0,124.17,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,6.35,,51.0,124.51,2.0,2.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,Đường Xuân Phương,Phường Xuân Phương,Quận Nam Từ Liêm
,7.2,,30.0,240.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy
,6.0,,38.0,157.89,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Trần Cung,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
,6.0,,48.0,125.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Cổ Nhuế,Phường Cổ Nhuế 2,Quận Bắc Từ Liêm
,6.0,,41.0,146.34,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Nguyễn Khánh Toàn,Phường Quan Hoa,Quận Cầu Giấy
,16.4,,59.0,277.97,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Không rõ,NhaDat,,Phường Long Biên,Quận Long Biên
,3.65,,40.0,91.25,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Mai Động,Quận Hoàng Mai
,9.0,,48.0,187.5,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,9.5,,58.0,163.79,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,Đường Khương Đình,Phường Hạ Đình,Quận Thanh Xuân
,10.65,,45.0,236.67,0,10.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Cầu Giấy,Phường Dịch Vọng,Quận Cầu Giấy
,6.88,,38.0,181.05,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,,Phường Phạm Đình Hổ,Quận Hai Bà Trưng
,13.95,,45.0,310.0,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Liễu Giai,Quận Ba Đình
,3.5,,25.0,140.0,0,2.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Cát Linh,Quận Đống Đa
,0.85,,35.0,24.29,0,2.0,Sổ chung / công chứng vi bằng,"nhà mặt phố, mặt tiền",1.0,Hoàn thiện cơ bản,NhaDat,Đường An Dương,Phường Yên Phụ,Quận Tây Hồ
,9.15,,52.0,175.96,6.0,10.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Thanh Trì,Quận Hoàng Mai
,4.4,,35.0,125.71,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,,
,5.6,,35.0,160.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Hà Cầu,Quận Hà Đông
,8.1,,72.0,112.5,5.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Nội thất đầy đủ,NhaDat,Đường Đông Ngạc,Phường Đông Ngạc,Quận Bắc Từ Liêm
,8.1,,30.0,270.0,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",55.0,Nội thất đầy đủ,NhaDat,Đường Hoàng Công Chất,Phường Phú Diễn,Quận Bắc Từ Liêm
,8.1,,72.0,112.5,5.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",33.0,Nội thất đầy đủ,NhaDat,Đường Đông Ngạc,Phường Đông Ngạc,Quận Bắc Từ Liêm
,9.5,,40.0,237.5,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",66.0,Nội thất đầy đủ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,7.4,,40.0,185.0,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Khâm Thiên,Quận Đống Đa
,7.6,,35.0,217.14,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Văn Quán,Quận Hà Đông
,13.95,,45.0,310.0,6.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Liễu Giai,Quận Ba Đình
,12.8,,40.0,320.0,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Mai Dịch,Quận Cầu Giấy
,10.3,,45.0,228.89,5.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,NhaDat,,Phường Hoàng Liệt,Quận Hoàng Mai
,10.0,,44.0,227.27,6.0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,,Phường Dịch Vọng Hậu,Quận Cầu Giấy
,6.9,,36.0,191.67,4.0,5.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,6.2,,35.0,177.14,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Kim Mã,Quận Ba Đình
,1.86,,12.0,155.0,0,1.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,7.9,,39.0,202.56,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Giảng Võ,Quận Ba Đình
,11.95,,52.0,229.81,6.0,10.0,Đã có sổ,"nhà ngõ, hẻm",7.0,Nội thất đầy đủ,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,7.0,,33.0,212.12,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,7.0,,35.0,200.0,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Ngọc Hà,Quận Ba Đình
,2.55,,37.0,68.92,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Hoàn thiện cơ bản,NhaDat,,,
,6.9,,38.0,181.58,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Kim Mã,Quận Ba Đình
,4.5,,28.0,160.71,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Kim Mã,Quận Ba Đình
,7.2,,40.0,180.0,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Ngọc Khánh,Quận Ba Đình
,7.2,,35.0,205.71,4.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Ngọc Khánh,Quận Ba Đình
,7.99,,35.0,228.29,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Yên Hòa,Quận Cầu Giấy
,11.9,,59.0,201.69,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Lâm Du,Phường Bồ Đề,Quận Long Biên
,5.1,,34.0,150.0,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất cao cấp,NhaDat,,Phường Yên Sở,Quận Hoàng Mai
,8.4,,67.0,125.37,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,Đường Tứ Liên,Phường Tứ Liên,Quận Tây Hồ
,9.5,,48.0,197.92,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,2.235,,35.0,63.86,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Hoàn thiện cơ bản,NhaDat,,Phường Đồng Mai,Quận Hà Đông
,7.0,,34.0,205.88,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Thanh Bình,Phường Mộ Lao,Quận Hà Đông
,7.9,,45.0,175.56,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Ngọc Thụy,Quận Long Biên
,12.8,,52.4,244.27,5.0,8.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
,2.8,,28.0,100.0,3.0,3.0,Sổ chung / công chứng vi bằng,"nhà ngõ, hẻm",4.0,Bàn giao thô,NhaDat,Đường Trương Định,Phường Tân Mai,Quận Hoàng Mai
,6.39,,50.0,127.8,0,2.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Nội thất đầy đủ,NhaDat,Đường Thụy Phương,Phường Đông Ngạc,Quận Bắc Từ Liêm
,13.8,,50.0,276.0,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Thanh Lương,Quận Hai Bà Trưng
,7.9,,43.0,183.72,6.0,6.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,5.99,,36.0,166.39,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
,5.0,,45.0,111.11,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,,
,8.3,,36.0,230.56,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,8.999,,40.0,225.0,3.0,4.0,Đã có sổ,nhà phố liền kề,4.0,Không rõ,NhaDat,Đường Vạn Phúc,Phường Vạn Phúc,Quận Hà Đông
,2.65,,57.5,46.09,0,3.0,Sổ chung / công chứng vi bằng,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Định Công,Quận Hoàng Mai
,9.1,,37.0,245.95,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Văn Chương,Quận Đống Đa
,6.89,,34.0,202.65,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Kim Giang,Phường Thanh Trì,Quận Hoàng Mai
,7.19,,35.0,205.43,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Cầu Giấy,Phường Dịch Vọng,Quận Cầu Giấy
,14.49,,53.0,273.4,6.0,10.0,Đã có sổ,"nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,12.5,,46.0,271.74,6.0,6.0,Đã có sổ,"nhà ngõ, hẻm",8.0,Nội thất đầy đủ,NhaDat,Đường Âu Cơ,Phường Quảng An,Quận Tây Hồ
,6.5,,40.0,162.5,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Kim Giang,Phường Đại Kim,Quận Hoàng Mai
,7.9,,35.0,225.71,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,7.6,,55.0,138.18,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Phương Liên,Quận Đống Đa
,3.65,,32.2,113.35,0,2.0,Đã có sổ,"nhà ngõ, hẻm",44.0,Nội thất đầy đủ,NhaDat,,,
,7.9,,43.0,183.72,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,8.0,,35.0,228.57,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,7.9,,33.0,239.39,0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Tương Mai,Quận Hoàng Mai
,8.5,,50.0,170.0,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Thịnh Quang,Quận Đống Đa
,3.85,,72.0,53.47,0,3.0,Đã có sổ,"nhà ngõ, hẻm",2.0,Không rõ,NhaDat,,,
,2.45,,10.0,245.0,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Trương Định,Phường Trương Định,Quận Hai Bà Trưng
,8.5,,32.0,265.62,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Kim Giang,Phường Đại Kim,Quận Hoàng Mai
,3.7,,30.0,123.33,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
,6.3,,35.0,180.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Vĩnh Hưng,Quận Hoàng Mai
,5.8,,47.0,123.4,0,4.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,Đường Lê Quang Đạo,Phường Phú Đô,Quận Nam Từ Liêm
,7.35,,43.0,170.93,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Kim Giang,Phường Đại Kim,Quận Hoàng Mai
,7.688,,40.0,192.2,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,6.0,,35.0,171.43,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,Đường Cổ Nhuế,Phường Cổ Nhuế 2,Quận Bắc Từ Liêm
,7.5,,60.0,125.0,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,4.8,,35.0,137.14,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Tây Mỗ,Phường Tây Mỗ,Quận Nam Từ Liêm
,10.6,,38.0,278.95,5.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Trần Khát Chân,Phường Thanh Nhàn,Quận Hai Bà Trưng
,5.8,,50.0,116.0,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Khương Đình,Quận Thanh Xuân
,6.95,,35.0,198.57,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Liễu Giai,Quận Ba Đình
,7.4,,36.0,205.56,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,12.2,,46.0,265.22,4.0,5.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,Phường Thanh Xuân Bắc,Quận Thanh Xuân
,5.45,,39.0,139.74,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Ngọc Thụy,Phường Ngọc Thụy,Quận Long Biên
,11.6,,53.0,218.87,4.0,6.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,2.45,,50.0,49.0,0,2.0,Giấy tờ viết tay,"nhà ngõ, hẻm",2.0,Không rõ,NhaDat,Đường Âu Cơ,Phường Nhật Tân,Quận Tây Hồ
,4.0,,60.0,66.67,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Yên Nghĩa,Phường Yên Nghĩa,Quận Hà Đông
,5.3,,43.0,123.26,0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,Đường Bằng Liệt,Phường Hoàng Liệt,Quận Hoàng Mai
,11.45,,55.0,208.18,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,7.999,,34.0,235.29,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,5.7,,38.0,150.0,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,,
,4.85,,36.0,134.72,4.0,5.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,NhaDat,,,
,6.0,,50.0,120.0,4.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
,3.68,,22.0,167.27,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Bạch Mai,Quận Hai Bà Trưng
,2.99,,65.0,46.0,1.0,2.0,Đã có sổ,"nhà ngõ, hẻm",1.0,Hoàn thiện cơ bản,NhaDat,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,7.4,,37.0,200.0,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,6.8,,44.0,154.55,0,5.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Đại Kim,Quận Hoàng Mai
,8.0,,30.0,266.67,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Yên Hoà,Quận Cầu Giấy
,5.85,,32.0,182.81,4.0,3.0,Đã có sổ,nhà phố liền kề,5.0,Nội thất cao cấp,NhaDat,,,
,7.9,,36.0,219.44,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Ngọc Lâm,Quận Long Biên
,7.1,,35.0,202.86,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,5.7,,32.0,178.12,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Hồng Hà,Phường Phúc Xá,Quận Ba Đình
,2.58,,16.0,161.25,0,3.0,Không có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Quỳnh Mai,Quận Hai Bà Trưng
,8.55,,45.0,190.0,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Thịnh Quang,Quận Đống Đa
,6.15,,33.0,186.36,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Hoàng Hoa Thám,Phường Liễu Giai,Quận Ba Đình
,2.0,,60.0,33.33,0,2.0,Giấy tờ viết tay,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Âu Cơ,Phường Phú Thượng,Quận Tây Hồ
,4.8,,45.0,106.67,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,Đường Yên Vĩnh,,
,5.5,,45.0,122.22,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Đại Kim,Quận Hoàng Mai
,6.8,,30.0,226.67,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Nguyễn Trãi,Quận Hà Đông
,10.1,,30.0,336.67,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Láng Thượng,Quận Đống Đa
,4.8,,33.0,145.45,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Văn Minh,,
,7.68,,32.0,240.0,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Hàng Bột,Quận Đống Đa
,5.6,,34.0,164.71,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,6.68,,41.0,162.93,3.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,8.0,,35.0,228.57,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Trung Hoà,Quận Cầu Giấy
,7.6,,40.0,190.0,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,8.75,,48.0,182.29,4.0,6.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
